beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,Li7_OK,Li_total_OK,A7_flipped,ACCEPTED,chi_sum
1.05,0.56,0.15,2.5263682500000002e-05,0.24365,1.4760508474576272e-10,0.0,1.4760508474576272e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.8802542372881368,0.8802542372881368,True,True,True,True,True,True,1.7940668079095992
1.05,0.56,0.17,2.5263682500000002e-05,0.24365,1.4466279069767444e-10,0.0,1.4466279069767444e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.7331395348837225,0.7331395348837225,True,True,True,True,True,True,1.4998374031007706
1.05,0.56,0.19,2.5263682500000002e-05,0.24365,1.418355048859935e-10,0.0,1.418355048859935e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.5917752442996757,0.5917752442996757,True,True,True,True,True,True,1.2171088219326769
1.05,0.56,0.21,2.5263682500000002e-05,0.24365,1.3911661341853037e-10,0.0,1.3911661341853037e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.4558306709265189,0.4558306709265189,True,True,True,True,True,True,0.9452196751863635
1.05,0.56,0.23,2.5263682500000002e-05,0.24365,1.3650000000000002e-10,0.0,1.3650000000000002e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.3250000000000015,0.3250000000000015,True,True,True,True,True,True,0.6835583333333286
1.05,0.56,0.25,2.5263682500000002e-05,0.24365,1.3398e-10,0.0,1.3398e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.1990000000000011,0.1990000000000011,True,True,True,True,True,True,0.4315583333333278
1.05,0.56,0.27,2.5263682500000002e-05,0.24365,1.3155135951661631e-10,0.0,1.3155135951661631e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.07756797583081618,0.07756797583081618,True,True,True,True,True,True,0.18869428499495797
1.05,0.56,0.29,2.5263682500000002e-05,0.24365,1.292091988130564e-10,0.0,1.292091988130564e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.039540059347179454,0.039540059347179454,True,True,True,True,True,True,0.11263845202768452
1.05,0.56,0.31,2.5263682500000002e-05,0.24365,1.2694897959183677e-10,0.0,1.2694897959183677e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.15255102040816126,0.15255102040816126,True,True,True,True,True,True,0.3386603741496481
1.05,0.56,0.33,2.5263682500000002e-05,0.24365,1.2476647564469915e-10,0.0,1.2476647564469915e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.26167621776504185,0.26167621776504185,True,True,True,True,True,True,0.5569107688634094
1.05,0.56,0.35,2.5263682500000002e-05,0.24365,1.2265774647887326e-10,0.0,1.2265774647887326e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.36711267605633663,0.36711267605633663,True,True,True,True,True,True,0.767783685445999
1.05,0.58,0.15,2.5263682500000002e-05,0.24365,1.4949745762711866e-10,0.0,1.4949745762711866e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.9748728813559334,0.9748728813559334,True,True,True,True,True,True,1.9833040960451926
1.05,0.58,0.17,2.5263682500000002e-05,0.24365,1.4651744186046514e-10,0.0,1.4651744186046514e-10,1.01,1.0150000000000001,True,True,True,0.021058333333326993,0.012499999999998623,0.8258720930232574,0.8258720930232574,True,True,True,True,True,True,1.6853025193798403
