beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,Li7_OK,Li_total_OK,A7_flipped,ACCEPTED,chi_sum
0.98,1.13,0.63,2.5272527e-05,0.24358000000000002,1.326276765375854e-10,0.0,1.326276765375854e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.13138382687927008,0.13138382687927008,True,True,True,True,True,True,0.276190987091869
0.98,1.13,0.64,2.5272527e-05,0.24358000000000002,1.3172748868778278e-10,0.0,1.3172748868778278e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.08637443438913962,0.08637443438913962,True,True,True,True,True,True,0.18617220211160812
0.98,1.13,0.65,2.5272527e-05,0.24358000000000002,1.3083943820224717e-10,0.0,1.3083943820224717e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.04197191011235888,0.04197191011235888,True,True,True,True,True,True,0.09736715355804662
0.98,1.13,0.66,2.5272527e-05,0.24358000000000002,1.2996328124999997e-10,0.0,1.2996328124999997e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0018359375000010479,0.0018359375000010479,True,True,True,True,True,True,0.017095208333330954
0.98,1.13,0.67,2.5272527e-05,0.24358000000000002,1.2909878048780484e-10,0.0,1.2909878048780484e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.04506097560975753,0.04506097560975753,True,True,True,True,True,True,0.10354528455284392
0.98,1.13,0.68,2.5272527e-05,0.24358000000000002,1.2824570484581495e-10,0.0,1.2824570484581495e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.08771475770925213,0.08771475770925213,True,True,True,True,True,True,0.1888528487518331
0.98,1.13,0.69,2.5272527e-05,0.24358000000000002,1.27403829321663e-10,0.0,1.27403829321663e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.12980853391684896,0.12980853391684896,True,True,True,True,True,True,0.27304040116702677
0.98,1.13,0.7,2.5272527e-05,0.24358000000000002,1.265729347826087e-10,0.0,1.265729347826087e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.17135326086956493,0.17135326086956493,True,True,True,True,True,True,0.3561298550724587
0.98,1.14,0.6,2.5272527e-05,0.24358000000000002,1.3603930232558137e-10,0.0,1.3603930232558137e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.3019651162790688,0.3019651162790688,True,True,True,True,True,True,0.6173535658914664
0.98,1.14,0.61,2.5272527e-05,0.24358000000000002,1.3509676674364893e-10,0.0,1.3509676674364893e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.25483833718244686,0.25483833718244686,True,True,True,True,True,True,0.5231000076982226
0.98,1.14,0.62,2.5272527e-05,0.24358000000000002,1.3416720183486235e-10,0.0,1.3416720183486235e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.2083600917431179,0.2083600917431179,True,True,True,True,True,True,0.43014351681956464
0.98,1.14,0.63,2.5272527e-05,0.24358000000000002,1.3325034168564917e-10,0.0,1.3325034168564917e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.16251708428245906,0.16251708428245906,True,True,True,True,True,True,0.33845750189824697
0.98,1.14,0.64,2.5272527e-05,0.24358000000000002,1.3234592760180992e-10,0.0,1.3234592760180992e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.11729638009049673,0.11729638009049673,True,True,True,True,True,True,0.2480160935143223
0.98,1.14,0.65,2.5272527e-05,0.24358000000000002,1.3145370786516852e-10,0.0,1.3145370786516852e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.07268539325842634,0.07268539325842634,True,True,True,True,True,True,0.15879411985018155
0.98,1.14,0.66,2.5272527e-05,0.24358000000000002,1.3057343749999995e-10,0.0,1.3057343749999995e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.028671874999998133,0.028671874999998133,True,True,True,True,True,True,0.07076708333332513
0.98,1.14,0.67,2.5272527e-05,0.24358000000000002,1.2970487804878046e-10,0.0,1.2970487804878046e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0147560975609767,0.0147560975609767,True,True,True,True,True,True,0.04293552845528226
0.98,1.14,0.68,2.5272527e-05,0.24358000000000002,1.2884779735682815e-10,0.0,1.2884779735682815e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0576101321585919,0.0576101321585919,True,True,True,True,True,True,0.12864359765051264
0.98,1.14,0.69,2.5272527e-05,0.24358000000000002,1.2800196936542667e-10,0.0,1.2800196936542667e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.09990153172866596,0.09990153172866596,True,True,True,True,True,True,0.2132263967906608
0.98,1.14,0.7,2.5272527e-05,0.24358000000000002,1.2716717391304346e-10,0.0,1.2716717391304346e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.14164130434782649,0.14164130434782649,True,True,True,True,True,True,0.2967059420289818
0.98,1.15,0.6,2.5272527e-05,0.24358000000000002,1.36675e-10,0.0,1.36675e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.33375000000000027,0.33375000000000027,True,True,True,True,True,True,0.6809233333333293
0.98,1.15,0.61,2.5272527e-05,0.24358000000000002,1.3572806004618938e-10,0.0,1.3572806004618938e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.28640300230946925,0.28640300230946925,True,True,True,True,True,True,0.5862293379522674
0.98,1.15,0.62,2.5272527e-05,0.24358000000000002,1.347941513761468e-10,0.0,1.347941513761468e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.23970756880734012,0.23970756880734012,True,True,True,True,True,True,0.4928384709480091
0.98,1.15,0.63,2.5272527e-05,0.24358000000000002,1.3387300683371298e-10,0.0,1.3387300683371298e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.19365034168564932,0.19365034168564932,True,True,True,True,True,True,0.4007240167046275
0.98,1.15,0.64,2.5272527e-05,0.24358000000000002,1.329643665158371e-10,0.0,1.329643665158371e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.14821832579185512,0.14821832579185512,True,True,True,True,True,True,0.3098599849170391
0.98,1.15,0.65,2.5272527e-05,0.24358000000000002,1.3206797752808987e-10,0.0,1.3206797752808987e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.10339887640449377,0.10339887640449377,True,True,True,True,True,True,0.2202210861423164
0.98,1.15,0.66,2.5272527e-05,0.24358000000000002,1.3118359375e-10,0.0,1.3118359375e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0591796874999999,0.0591796874999999,True,True,True,True,True,True,0.13178270833332867
0.98,1.15,0.67,2.5272527e-05,0.24358000000000002,1.303109756097561e-10,0.0,1.303109756097561e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.015548780487805424,0.015548780487805424,True,True,True,True,True,True,0.044520894308939706
0.98,1.15,0.68,2.5272527e-05,0.24358000000000002,1.294498898678414e-10,0.0,1.294498898678414e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.02750550660792907,0.02750550660792907,True,True,True,True,True,True,0.068434346549187
0.98,1.15,0.69,2.5272527e-05,0.24358000000000002,1.2860010940919038e-10,0.0,1.2860010940919038e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.0699945295404804,0.0699945295404804,True,True,True,True,True,True,0.15341239241428967
0.98,1.15,0.7,2.5272527e-05,0.24358000000000002,1.2776141304347826e-10,0.0,1.2776141304347826e-10,0.996,0.994,True,True,True,0.008423333333330797,0.0049999999999980616,0.11192934782608674,0.11192934782608674,True,True,True,True,True,True,0.23728202898550232
0.99,1.05,0.6,2.5271263500000003e-05,0.24359,1.307113372093023e-10,0.0,1.307113372093023e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.03556686046511589,0.03556686046511589,True,True,True,True,True,True,0.07784538759691098
0.99,1.05,0.61,2.5271263500000003e-05,0.24359,1.2980571593533484e-10,0.0,1.2980571593533484e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.009714203233257373,0.009714203233257373,True,True,True,True,True,True,0.02614007313319394
0.99,1.05,0.62,2.5271263500000003e-05,0.24359,1.289125573394495e-10,0.0,1.289125573394495e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.05437213302752418,0.05437213302752418,True,True,True,True,True,True,0.11545593272172755
0.99,1.05,0.63,2.5271263500000003e-05,0.24359,1.2803160592255124e-10,0.0,1.2803160592255124e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.09841970387243752,0.09841970387243752,True,True,True,True,True,True,0.20355107441155423
0.99,1.05,0.64,2.5271263500000003e-05,0.24359,1.2716261312217192e-10,0.0,1.2716261312217192e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.14186934389140354,0.14186934389140354,True,True,True,True,True,True,0.2904503544494863
0.99,1.05,0.65,2.5271263500000003e-05,0.24359,1.2630533707865166e-10,0.0,1.2630533707865166e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.18473314606741661,0.18473314606741661,True,True,True,True,True,True,0.3761779588015124
0.99,1.05,0.66,2.5271263500000003e-05,0.24359,1.2545954241071426e-10,0.0,1.2545954241071426e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2270228794642867,0.2270228794642867,True,True,True,True,True,True,0.46075742559525257
0.99,1.05,0.67,2.5271263500000003e-05,0.24359,1.2462499999999997e-10,0.0,1.2462499999999997e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.26875000000000104,0.26875000000000104,True,True,True,True,True,True,0.5442116666666813
0.99,1.05,0.68,2.5271263500000003e-05,0.24359,1.2380148678414095e-10,0.0,1.2380148678414095e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.309925660792952,0.309925660792952,True,True,True,True,True,True,0.6265629882525832
0.99,1.05,0.69,2.5271263500000003e-05,0.24359,1.2298878555798685e-10,0.0,1.2298878555798685e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.35056072210065686,0.35056072210065686,True,True,True,True,True,True,0.7078331108679929
0.99,1.05,0.7,2.5271263500000003e-05,0.24359,1.2218668478260868e-10,0.0,1.2218668478260868e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3906657608695658,0.3906657608695658,True,True,True,True,True,True,0.7880431884058108
0.99,1.06,0.6,2.5271263500000003e-05,0.24359,1.313489534883721e-10,0.0,1.313489534883721e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.06744767441860483,0.06744767441860483,True,True,True,True,True,True,0.14160701550388885
0.99,1.06,0.61,2.5271263500000003e-05,0.24359,1.3043891454965358e-10,0.0,1.3043891454965358e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.021945727482679412,0.021945727482679412,True,True,True,True,True,True,0.05060312163203802
0.99,1.06,0.62,2.5271263500000003e-05,0.24359,1.295413990825688e-10,0.0,1.295413990825688e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.022930045871559872,0.022930045871559872,True,True,True,True,True,True,0.05257175840979894
0.99,1.06,0.63,2.5271263500000003e-05,0.24359,1.2865615034168565e-10,0.0,1.2865615034168565e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.06719248291571689,0.06719248291571689,True,True,True,True,True,True,0.14109663249811297
0.99,1.06,0.64,2.5271263500000003e-05,0.24359,1.2778291855203619e-10,0.0,1.2778291855203619e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.11085407239819023,0.11085407239819023,True,True,True,True,True,True,0.22841981146305965
0.99,1.06,0.65,2.5271263500000003e-05,0.24359,1.269214606741573e-10,0.0,1.269214606741573e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.15392696629213484,0.15392696629213484,True,True,True,True,True,True,0.31456559925094885
0.99,1.06,0.66,2.5271263500000003e-05,0.24359,1.260715401785714e-10,0.0,1.260715401785714e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.19642299107142908,0.19642299107142908,True,True,True,True,True,True,0.39955764880953737
0.99,1.06,0.67,2.5271263500000003e-05,0.24359,1.2523292682926827e-10,0.0,1.2523292682926827e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.23835365853658586,0.23835365853658586,True,True,True,True,True,True,0.4834189837398509
0.99,1.06,0.68,2.5271263500000003e-05,0.24359,1.244053964757709e-10,0.0,1.244053964757709e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2797301762114539,0.2797301762114539,True,True,True,True,True,True,0.566172019089587
0.99,1.06,0.69,2.5271263500000003e-05,0.24359,1.2358873085339168e-10,0.0,1.2358873085339168e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.32056345733041564,0.32056345733041564,True,True,True,True,True,True,0.6478385813275105
0.99,1.06,0.7,2.5271263500000003e-05,0.24359,1.2278271739130435e-10,0.0,1.2278271739130435e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3608641304347818,0.3608641304347818,True,True,True,True,True,True,0.7284399275362429
0.99,1.07,0.6,2.5271263500000003e-05,0.24359,1.3198656976744187e-10,0.0,1.3198656976744187e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.09932848837209378,0.09932848837209378,True,True,True,True,True,True,0.20536864341086675
0.99,1.07,0.61,2.5271263500000003e-05,0.24359,1.3107211316397231e-10,0.0,1.3107211316397231e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.0536056581986162,0.0536056581986162,True,True,True,True,True,True,0.1139229830639116
0.99,1.07,0.62,2.5271263500000003e-05,0.24359,1.3017024082568808e-10,0.0,1.3017024082568808e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.008512041284404432,0.008512041284404432,True,True,True,True,True,True,0.023735749235488057
0.99,1.07,0.63,2.5271263500000003e-05,0.24359,1.2928069476082007e-10,0.0,1.2928069476082007e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.03596526195899624,0.03596526195899624,True,True,True,True,True,True,0.07864219058467167
0.99,1.07,0.64,2.5271263500000003e-05,0.24359,1.2840322398190048e-10,0.0,1.2840322398190048e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07983880090497565,0.07983880090497565,True,True,True,True,True,True,0.1663892684766305
0.99,1.07,0.65,2.5271263500000003e-05,0.24359,1.2753758426966293e-10,0.0,1.2753758426966293e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.12312078651685307,0.12312078651685307,True,True,True,True,True,True,0.2529532397003853
0.99,1.07,0.66,2.5271263500000003e-05,0.24359,1.266835379464286e-10,0.0,1.266835379464286e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.16582310267857017,0.16582310267857017,True,True,True,True,True,True,0.3383578720238195
0.99,1.07,0.67,2.5271263500000003e-05,0.24359,1.258408536585366e-10,0.0,1.258408536585366e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.20795731707316942,0.20795731707316942,True,True,True,True,True,True,0.422626300813018
0.99,1.07,0.68,2.5271263500000003e-05,0.24359,1.250093061674009e-10,0.0,1.250093061674009e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.24953469162995456,0.24953469162995456,True,True,True,True,True,True,0.5057810499265883
0.99,1.07,0.69,2.5271263500000003e-05,0.24359,1.2418867614879653e-10,0.0,1.2418867614879653e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2905661925601731,0.2905661925601731,True,True,True,True,True,True,0.5878440517870254
0.99,1.07,0.7,2.5271263500000003e-05,0.24359,1.2337875000000003e-10,0.0,1.2337875000000003e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.33106249999999793,0.33106249999999793,True,True,True,True,True,True,0.6688366666666751
0.99,1.08,0.6,2.5271263500000003e-05,0.24359,1.3262418604651162e-10,0.0,1.3262418604651162e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.13120930232558142,0.13120930232558142,True,True,True,True,True,True,0.26913027131784206
0.99,1.08,0.61,2.5271263500000003e-05,0.24359,1.31705311778291e-10,0.0,1.31705311778291e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.0852655889145504,0.0852655889145504,True,True,True,True,True,True,0.17724284449577998
0.99,1.08,0.62,2.5271263500000003e-05,0.24359,1.3079908256880734e-10,0.0,1.3079908256880734e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.03995412844036744,0.03995412844036744,True,True,True,True,True,True,0.08661992354741407
0.99,1.08,0.63,2.5271263500000003e-05,0.24359,1.2990523917995443e-10,0.0,1.2990523917995443e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.0047380410022781864,0.0047380410022781864,True,True,True,True,True,True,0.016187748671235565
0.99,1.08,0.64,2.5271263500000003e-05,0.24359,1.290235294117647e-10,0.0,1.290235294117647e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.04882352941176494,0.04882352941176494,True,True,True,True,True,True,0.10435872549020908
0.99,1.08,0.65,2.5271263500000003e-05,0.24359,1.2815370786516854e-10,0.0,1.2815370786516854e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.09231460674157259,0.09231460674157259,True,True,True,True,True,True,0.19134088014982437
0.99,1.08,0.66,2.5271263500000003e-05,0.24359,1.2729553571428571e-10,0.0,1.2729553571428571e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.13522321428571385,0.13522321428571385,True,True,True,True,True,True,0.27715809523810686
0.99,1.08,0.67,2.5271263500000003e-05,0.24359,1.2644878048780485e-10,0.0,1.2644878048780485e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.17756097560975684,0.17756097560975684,True,True,True,True,True,True,0.36183361788619284
0.99,1.08,0.68,2.5271263500000003e-05,0.24359,1.2561321585903083e-10,0.0,1.2561321585903083e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2193392070484578,0.2193392070484578,True,True,True,True,True,True,0.44539008076359476
0.99,1.08,0.69,2.5271263500000003e-05,0.24359,1.247886214442013e-10,0.0,1.247886214442013e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.2605689277899344,0.2605689277899344,True,True,True,True,True,True,0.527849522246548
0.99,1.08,0.7,2.5271263500000003e-05,0.24359,1.2397478260869566e-10,0.0,1.2397478260869566e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.3012608695652166,0.3012608695652166,True,True,True,True,True,True,0.6092334057971124
0.99,1.09,0.6,2.5271263500000003e-05,0.24359,1.3326180232558137e-10,0.0,1.3326180232558137e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.16309011627906908,0.16309011627906908,True,True,True,True,True,True,0.3328918992248173
0.99,1.09,0.61,2.5271263500000003e-05,0.24359,1.3233851039260968e-10,0.0,1.3233851039260968e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1169255196304846,0.1169255196304846,True,True,True,True,True,True,0.2405627059276484
0.99,1.09,0.62,2.5271263500000003e-05,0.24359,1.314279243119266e-10,0.0,1.314279243119266e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07139621559633046,0.07139621559633046,True,True,True,True,True,True,0.1495040978593401
0.99,1.09,0.63,2.5271263500000003e-05,0.24359,1.3052978359908881e-10,0.0,1.3052978359908881e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.026489179954441163,0.026489179954441163,True,True,True,True,True,True,0.05969002657556152
0.99,1.09,0.64,2.5271263500000003e-05,0.24359,1.2964383484162893e-10,0.0,1.2964383484162893e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.017808257918552933,0.017808257918552933,True,True,True,True,True,True,0.04232818250378506
0.99,1.09,0.65,2.5271263500000003e-05,0.24359,1.2876983146067415e-10,0.0,1.2876983146067415e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.061508426966292114,0.061508426966292114,True,True,True,True,True,True,0.12972852059926343
0.99,1.09,0.66,2.5271263500000003e-05,0.24359,1.2790753348214284e-10,0.0,1.2790753348214284e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.10462332589285754,0.10462332589285754,True,True,True,True,True,True,0.21595831845239427
0.99,1.09,0.67,2.5271263500000003e-05,0.24359,1.2705670731707316e-10,0.0,1.2705670731707316e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.14716463414634165,0.14716463414634165,True,True,True,True,True,True,0.30104093495936246
0.99,1.09,0.68,2.5271263500000003e-05,0.24359,1.2621712555066077e-10,0.0,1.2621712555066077e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.18914372246696104,0.18914372246696104,True,True,True,True,True,True,0.3849991116006013
0.99,1.09,0.69,2.5271263500000003e-05,0.24359,1.2538856673960613e-10,0.0,1.2538856673960613e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.23057166301969317,0.23057166301969317,True,True,True,True,True,True,0.46785499270606556
0.99,1.09,0.7,2.5271263500000003e-05,0.24359,1.2457081521739129e-10,0.0,1.2457081521739129e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.27145923913043524,0.27145923913043524,True,True,True,True,True,True,0.5496301449275497
0.99,1.1,0.6,2.5271263500000003e-05,0.24359,1.3389941860465118e-10,0.0,1.3389941860465118e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.19497093023255932,0.19497093023255932,True,True,True,True,True,True,0.3966535271317978
0.99,1.1,0.61,2.5271263500000003e-05,0.24359,1.3297170900692842e-10,0.0,1.3297170900692842e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1485854503464214,0.1485854503464214,True,True,True,True,True,True,0.303882567359522
0.99,1.1,0.62,2.5271263500000003e-05,0.24359,1.3205676605504589e-10,0.0,1.3205676605504589e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.10283830275229476,0.10283830275229476,True,True,True,True,True,True,0.2123882721712687
0.99,1.1,0.63,2.5271263500000003e-05,0.24359,1.3115432801822323e-10,0.0,1.3115432801822323e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.05771640091116181,0.05771640091116181,True,True,True,True,True,True,0.12214446848900282
0.99,1.1,0.64,2.5271263500000003e-05,0.24359,1.3026414027149322e-10,0.0,1.3026414027149322e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.013207013574661655,0.013207013574661655,True,True,True,True,True,True,0.0331256938160025
0.99,1.1,0.65,2.5271263500000003e-05,0.24359,1.2938595505617978e-10,0.0,1.2938595505617978e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.030702247191010345,0.030702247191010345,True,True,True,True,True,True,0.06811616104869989
0.99,1.1,0.66,2.5271263500000003e-05,0.24359,1.2851953125e-10,0.0,1.2851953125e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.07402343749999993,0.07402343749999993,True,True,True,True,True,True,0.15475854166667904
0.99,1.1,0.67,2.5271263500000003e-05,0.24359,1.2766463414634146e-10,0.0,1.2766463414634146e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1167682926829265,0.1167682926829265,True,True,True,True,True,True,0.2402482520325322
0.99,1.1,0.68,2.5271263500000003e-05,0.24359,1.2682103524229076e-10,0.0,1.2682103524229076e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.1589482378854617,0.1589482378854617,True,True,True,True,True,True,0.3246081424376026
0.99,1.1,0.69,2.5271263500000003e-05,0.24359,1.2598851203501095e-10,0.0,1.2598851203501095e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.20057439824945192,0.20057439824945192,True,True,True,True,True,True,0.407860463165583
0.99,1.1,0.7,2.5271263500000003e-05,0.24359,1.2516684782608696e-10,0.0,1.2516684782608696e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.24165760869565128,0.24165760869565128,True,True,True,True,True,True,0.4900268840579818
0.99,1.11,0.6,2.5271263500000003e-05,0.24359,1.3453703488372093e-10,0.0,1.3453703488372093e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.22685174418604698,0.22685174418604698,True,True,True,True,True,True,0.46041515503877317
0.99,1.11,0.61,2.5271263500000003e-05,0.24359,1.3360490762124713e-10,0.0,1.3360490762124713e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.18024538106235688,0.18024538106235688,True,True,True,True,True,True,0.367202428791393
0.99,1.11,0.62,2.5271263500000003e-05,0.24359,1.3268560779816515e-10,0.0,1.3268560779816515e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.13428038990825777,0.13428038990825777,True,True,True,True,True,True,0.2752724464831947
0.99,1.11,0.63,2.5271263500000003e-05,0.24359,1.3177887243735764e-10,0.0,1.3177887243735764e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.08894362186788245,0.08894362186788245,True,True,True,True,True,True,0.18459891040244408
0.99,1.11,0.64,2.5271263500000003e-05,0.24359,1.3088444570135746e-10,0.0,1.3088444570135746e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.04422228506787366,0.04422228506787366,True,True,True,True,True,True,0.09515623680242652
0.99,1.11,0.65,2.5271263500000003e-05,0.24359,1.300020786516854e-10,0.0,1.300020786516854e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.00010393258427013338,0.00010393258427013338,True,True,True,True,True,True,0.006919531835219459
0.99,1.11,0.66,2.5271263500000003e-05,0.24359,1.2913152901785714e-10,0.0,1.2913152901785714e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.04342354910714232,0.04342354910714232,True,True,True,True,True,True,0.09355876488096385
0.99,1.11,0.67,2.5271263500000003e-05,0.24359,1.2827256097560976e-10,0.0,1.2827256097560976e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.08637195121951133,0.08637195121951133,True,True,True,True,True,True,0.17945556910570185
0.99,1.11,0.68,2.5271263500000003e-05,0.24359,1.2742494493392072e-10,0.0,1.2742494493392072e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.12875275330396363,0.12875275330396363,True,True,True,True,True,True,0.2642171732746065
0.99,1.11,0.69,2.5271263500000003e-05,0.24359,1.2658845733041578e-10,0.0,1.2658845733041578e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.17057713347921066,0.17057713347921066,True,True,True,True,True,True,0.34786593362510054
0.99,1.11,0.7,2.5271263500000003e-05,0.24359,1.2576288043478262e-10,0.0,1.2576288043478262e-10,0.998,0.997,True,True,True,0.004211666666676692,0.0025000000000025002,0.21185597826086866,0.21185597826086866,True,True,True,True,True,True,0.43042362318841654
