gamma_r,gamma_im,W
7.798852164172741,-15.39247137665673,0.0011546646216782
7.867263148068993,-15.39247137665673,0.0009621228814445
7.935674131965245,-15.39247137665673,0.0006563812435276
8.004085115861498,-15.39247137665673,0.0002650097246154
8.07249609975775,-15.39247137665673,-0.0001762531157957
8.140907083654001,-15.39247137665673,-0.0006268369481263
8.209318067550253,-15.39247137665673,-0.0010450948605369
8.277729051446507,-15.39247137665673,-0.0013921381381391
8.346140035342758,-15.39247137665673,-0.001635406864164
8.41455101923901,-15.39247137665673,-0.0017516583545415
8.482962003135261,-15.39247137665673,-0.0017291094641238
8.551372987031513,-15.39247137665673,-0.0015685460540179
8.619783970927767,-15.39247137665673,-0.0012833062898742
8.68819495482402,-15.39247137665673,-0.0008981454378535
8.75660593872027,-15.39247137665673,-0.0004470892944759
8.825016922616523,-15.39247137665673,2.952760605710184e-05
8.893427906512773,-15.39247137665673,0.0004885722258226
8.961838890409028,-15.39247137665673,0.0008878588130768
9.03024987430528,-15.39247137665673,0.0011897996617715
9.098660858201532,-15.39247137665673,0.0013646421997357
9.167071842097783,-15.39247137665673,0.0013930138886105
9.235482825994035,-15.39247137665673,0.001267560711852
9.303893809890289,-15.39247137665673,0.0009935473425438
9.37230479378654,-15.39247137665673,0.0005883797349118
9.440715777682792,-15.39247137665673,8.010538215594951e-05
9.509126761579044,-15.39247137665673,-0.0004949656682047
9.577537745475295,-15.39247137665673,-0.0010953024706692
9.645948729371549,-15.39247137665673,-0.0016775880722841
9.7143597132678,-15.39247137665673,-0.0022002501709227
9.782770697164052,-15.39247137665673,-0.0026267887470784
9.851181681060304,-15.39247137665673,-0.0029286266382388
9.919592664956555,-15.39247137665673,-0.0030872569199099
9.988003648852809,-15.39247137665673,-0.0030955270177367
10.05641463274906,-15.39247137665673,-0.0029579772499308
10.12482561664531,-15.39247137665673,-0.0026902336995455
10.19323660054157,-15.39247137665673,-0.0023175345204328
10.26164758443782,-15.39247137665673,-0.0018725381279856
10.33005856833407,-15.39247137665673,-0.0013926155302976
10.39846955223032,-15.39247137665673,-0.0009168632855804
10.46688053612657,-15.39247137665673,-0.0004830861517246
10.53529152002283,-15.39247137665673,-0.0001249894049645
10.60370250391908,-15.39247137665673,0.0001302080150643
10.67211348781533,-15.39247137665673,0.0002635733151583
10.74052447171158,-15.39247137665673,0.0002655625965035
10.80893545560783,-15.39247137665673,0.0001363784168788
10.87734643950409,-15.39247137665673,-0.0001144040955229
10.94575742340034,-15.39247137665673,-0.0004688723354392
11.01416840729659,-15.39247137665673,-0.0009023555879629
11.08257939119284,-15.39247137665673,-0.0013853980834992
11.15099037508909,-15.39247137665673,-0.001885956325651
11.21940135898535,-15.39247137665673,-0.0023716475697233
11.2878123428816,-15.39247137665673,-0.0028118866454264
11.35622332677785,-15.39247137665673,-0.0031797704008341
11.4246343106741,-15.39247137665673,-0.0034535998107323
11.49304529457036,-15.39247137665673,-0.0036179657127435
11.56145627846661,-15.39247137665673,-0.0036643616320629
11.62986726236286,-15.39247137665673,-0.0035913229652498
11.69827824625911,-15.39247137665673,-0.003404123251168
11.76668923015536,-15.39247137665673,-0.003114083491186
11.83510021405161,-15.39247137665673,-0.0027375684927995
11.90351119794787,-15.39247137665673,-0.0022947548474485
11.97192218184412,-15.39247137665673,-0.0018082589818937
12.04033316574037,-15.39247137665673,-0.0013017118369544
12.10874414963663,-15.39247137665673,-0.0007983605145323
12.17715513353288,-15.39247137665673,-0.0003197681358244
12.24556611742913,-15.39247137665673,0.000115327541794
12.31397710132538,-15.39247137665673,0.0004919475156897
12.38238808522163,-15.39247137665673,0.0007995590480559
12.45079906911788,-15.39247137665673,0.0010324905892629
12.51921005301414,-15.39247137665673,0.0011900585601144
12.58762103691039,-15.39247137665673,0.0012764018854926
12.65603202080664,-15.39247137665673,0.0013000322729905
12.72444300470289,-15.39247137665673,0.0012731212081368
12.79285398859915,-15.39247137665673,0.0012105584331479
12.8612649724954,-15.39247137665673,0.001128830850137
12.92967595639165,-15.39247137665673,0.0010447844951215
12.9980869402879,-15.39247137665673,0.0009743442571796
13.06649792418416,-15.39247137665673,0.0009312749183509
13.13490890808041,-15.39247137665673,0.0009260713567642
13.20331989197666,-15.39247137665673,0.0009650640421627
13.27173087587291,-15.39247137665673,0.0010498173044671
13.34014185976916,-15.39247137665673,0.0011768819127068
