gamma_r,gamma_im,W
0.7999999999999998,-4,-0.0001602160199162
0.8177777777777777,-4,-0.0001189533682351
0.8355555555555556,-4,-7.894717834705849e-05
0.8533333333333335,-4,-4.071823965235449e-05
0.8711111111111114,-4,-4.730868141869206e-06
0.8888888888888893,-4,2.860952161385334e-05
0.9066666666666664,-4,5.89581976794576e-05
0.9244444444444442,-4,8.603224835058639e-05
0.942222222222222,-4,0.0001096110798453
0.96,-4,0.0001295362787866
0.977777777777778,-4,0.0001457108457901
0.9955555555555556,-4,0.00015809780888
1.013333333333334,-4,0.0001667182287526
1.031111111111112,-4,0.0001716486121263
1.048888888888888,-4,0.0001730177545573
1.066666666666666,-4,0.0001710030400749
1.084444444444444,-4,0.0001658262316848
1.102222222222222,-4,0.0001577487940308
1.12,-4,0.0001470667970852
1.137777777777778,-4,0.0001341054574067
1.155555555555556,-4,0.0001192133810117
1.173333333333333,-4,0.000102756578965
1.191111111111111,-4,8.511233313788483e-05
1.208888888888889,-4,6.666299494132889e-05
1.226666666666667,-4,4.778980397298661e-05
1.244444444444444,-4,2.886681620298464e-05
1.262222222222222,-4,1.025503238690942e-05
1.28,-4,-7.703183299470294e-06
1.297777777777778,-4,-2.468930694557222e-05
1.315555555555555,-4,-4.04133978642258e-05
1.333333333333333,-4,-5.461830403867912e-05
1.351111111111111,-4,-6.708326131279212e-05
1.368888888888889,-4,-7.762682726302675e-05
1.386666666666667,-4,-8.610910184205886e-05
1.404444444444445,-4,-9.243319927912604e-05
1.422222222222222,-4,-9.654594910073732e-05
1.44,-4,-9.843781820590108e-05
1.457777777777777,-4,-9.814206037888022e-05
1.475555555555555,-4,-9.573311412272444e-05
1.493333333333333,-4,-9.1324283916886e-05
1.511111111111111,-4,-8.506475361524682e-05
1.528888888888889,-4,-7.713599339341856e-05
1.546666666666667,-4,-6.774763313441851e-05
1.564444444444445,-4,-5.713288514722282e-05
1.582222222222223,-4,-4.5543607416514e-05
1.6,-4,-3.324510499872823e-05
1.617777777777778,-4,-2.051077156944704e-05
1.635555555555555,-4,-7.616675399115267e-06
1.653333333333333,-4,5.163805853071867e-06
1.671111111111111,-4,1.756519917368172e-05
1.688888888888889,-4,2.933490083119402e-05
1.706666666666667,-4,4.023779949722384e-05
1.724444444444444,-4,5.006047367949766e-05
1.742222222222222,-4,5.861488887933314e-05
1.76,-4,6.574153089065128e-05
1.777777777777778,-4,7.13119238270413e-05
1.795555555555556,-4,7.523049452296237e-05
1.813333333333333,-4,7.743575861461157e-05
1.831111111111112,-4,7.79008175667785e-05
1.848888888888889,-4,7.663316987438888e-05
1.866666666666666,-4,7.367385333717181e-05
1.884444444444444,-4,6.909594840064585e-05
1.902222222222222,-4,6.300248481213391e-05
1.92,-4,5.552380501574165e-05
1.937777777777778,-4,4.681444759226935e-05
1.955555555555556,-4,3.704962245794531e-05
1.973333333333334,-4,2.642135632378217e-05
1.991111111111111,-4,1.513439197678342e-05
2.008888888888889,-4,3.401928205351936e-06
2.026666666666666,-4,-8.558711376595632e-06
2.044444444444444,-4,-2.053039274091449e-05
2.062222222222222,-4,-3.23003833896398e-05
2.08,-4,-4.366437998730547e-05
2.097777777777778,-4,-5.443027527196845e-05
2.115555555555556,-4,-6.442159470621133e-05
2.133333333333334,-4,-7.348054146384171e-05
2.151111111111111,-4,-8.147059755395306e-05
2.168888888888889,-4,-8.827863895153355e-05
2.186666666666667,-4,-9.381653331026146e-05
2.204444444444444,-4,-9.802219994794228e-05
2.222222222222222,-4,-0.0001008601230846
2.24,-4,-0.0001023213205456
2.257777777777778,-4,-0.000102422781092
2.275555555555556,-4,-0.0001012063939921
2.293333333333333,-4,-9.873740420278332e-05
2.311111111111111,-4,-9.510243540342692e-05
2.328888888888889,-4,-9.040713096221712e-05
2.346666666666667,-4,-8.477346957052315e-05
2.364444444444445,-4,-7.833681765892591e-05
2.382222222222222,-4,-7.124278471374382e-05
2.4,-4,-6.364395020179351e-05
2.417777777777777,-4,-5.569653195680567e-05
2.435555555555556,-4,-4.755706559039794e-05
2.453333333333333,-4,-3.937916279841739e-05
2.471111111111111,-4,-3.131041340169726e-05
2.488888888888889,-4,-2.348949167631587e-05
2.506666666666667,-4,-1.604352210298677e-05
2.524444444444445,-4,-9.085753229607637e-06
2.542222222222223,-4,-2.713581044254932e-06
2.56,-4,2.993044738624754e-06
2.577777777777777,-4,7.97280659415832e-06
2.595555555555555,-4,1.218378128065021e-05
2.613333333333333,-4,1.560377110373894e-05
2.631111111111111,-4,1.823020633380448e-05
2.648888888888889,-4,2.007962954077093e-05
2.666666666666667,-4,2.118678101015382e-05
2.684444444444445,-4,2.160331225946179e-05
2.702222222222222,-4,2.13961618360414e-05
2.72,-4,2.064563391378734e-05
2.737777777777778,-4,1.944322560334428e-05
2.755555555555556,-4,1.788925325585503e-05
2.773333333333333,-4,1.609033130365149e-05
2.791111111111112,-4,1.415675929556315e-05
2.808888888888889,-4,1.219987372671646e-05
2.826666666666667,-4,1.032942103374591e-05
2.844444444444444,-4,8.651006750760365e-06
2.862222222222222,-4,7.263673346432891e-06
2.88,-4,6.257655756771295e-06
2.897777777777778,-4,5.712359179760675e-06
2.915555555555556,-4,5.694598412901229e-06
2.933333333333334,-4,6.257132013651e-06
2.951111111111111,-4,7.437517979323036e-06
2.968888888888888,-4,9.257310619992624e-06
2.986666666666666,-4,1.172161098496956e-05
3.004444444444444,-4,1.481897575324065e-05
3.022222222222222,-4,1.852168206413815e-05
3.04,-4,2.278633849666328e-05
