phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
0.7270726817042606,0.5003277892484125,0.4770726817042606,0.4996722107515875
0.729578947368421,0.5004158891636625,0.479578947368421,0.4995841108363375
0.7320852130325814,0.5005273403868397,0.4820852130325814,0.4994726596131603
0.7345914786967418,0.5006680865364903,0.4845914786967418,0.4993319134635097
0.7370977443609023,0.5008454749820733,0.4870977443609023,0.4991545250179267
0.7396040100250626,0.5010685472351665,0.4896040100250626,0.4989314527648335
0.742110275689223,0.5013483751768381,0.4921102756892231,0.4986516248231619
0.7446165413533834,0.5016984455973164,0.4946165413533834,0.4983015544026836
0.7471228070175437,0.5021350938939322,0.4971228070175437,0.4978649061060678
0.7496290726817043,0.5026779854234612,0.4996290726817043,0.4973220145765388
0.7521353383458647,0.5033506398070061,0.5021353383458647,0.4966493601929939
0.7546416040100251,0.5041809893274932,0.5046416040100251,0.4958190106725068
0.7571478696741855,0.505201957364221,0.5071478696741855,0.494798042635779
0.7596541353383458,0.5064520365551589,0.5096541353383458,0.4935479634448411
0.7621604010025063,0.507975839128422,0.5121604010025063,0.492024160871578
0.7646666666666666,0.5098245837738907,0.5146666666666666,0.4901754162261093
0.7671729323308272,0.5120564748489064,0.5171729323308272,0.4879435251510936
0.7696791979949875,0.5147369211083166,0.5196791979949875,0.4852630788916834
0.7721854636591479,0.5179385331811509,0.5221854636591479,0.4820614668188491
0.7746917293233082,0.5217408325320884,0.5246917293233082,0.4782591674679116
0.7771979949874687,0.5262296006640662,0.5271979949874687,0.4737703993359338
0.779704260651629,0.5314957969868357,0.529704260651629,0.4685042030131643
0.7822105263157894,0.5376339783025028,0.5322105263157894,0.4623660216974972
0.7847167919799499,0.544740163408222,0.5347167919799499,0.455259836591778
0.7872230576441103,0.5529091038787021,0.5372230576441103,0.4470908961212979
0.7897293233082707,0.5622309473256841,0.5397293233082707,0.4377690526743159
0.7922355889724311,0.5727873124940892,0.5422355889724311,0.4272126875059108
0.7947418546365914,0.5846468359312353,0.5447418546365914,0.4153531640687647
0.7972481203007519,0.5978602963301843,0.5472481203007519,0.4021397036698157
0.7997543859649122,0.612455472771216,0.5497543859649122,0.387544527228784
0.8022606516290728,0.6284319438191169,0.5522606516290728,0.3715680561808831
0.8047669172932331,0.6457560817996884,0.5547669172932331,0.3542439182003116
0.8072731829573935,0.6643565359705792,0.5572731829573935,0.3356434640294208
0.8097794486215539,0.6841205248114378,0.5597794486215539,0.3158794751885622
0.8122857142857143,0.7048912665144124,0.5622857142857143,0.2951087334855876
0.8147919799498746,0.7264668638411376,0.5647919799498746,0.2735331361588624
0.8172982456140351,0.7486009219207486,0.5672982456140351,0.2513990780792514
0.8198045112781954,0.7710051141300475,0.5698045112781954,0.2289948858699525
0.8223107769423559,0.7933538229298772,0.5723107769423559,0.2066461770701228
0.8248170426065163,0.8152908728750206,0.5748170426065163,0.1847091271249794
